name,taste
生滚鱼片粥,鲜
白灼广东菜心,咸
咸鱼茄子煲,咸
橄榄菜四季豆,咸
豉油蒸排骨,咸
招牌蒜香排骨,咸
奶黄猪仔包,甜
鲜虾云吞面,鲜
香甜南瓜粥,甜
旺隆蒸烧卖,咸
健脑核桃包,甜
蜜汁叉烧包,甜
香滑海鲜粥,鲜
颗颗饱满云吞,咸
招牌生滚牛肉粥,鲜
白切鸡腊味拼盘饭,咸
叉烧肠粉,咸
腊肠排骨饭,咸
金枕榴莲酥,咸
百香果翡翠茶,甜
生炒有利菜花,咸
广式虾饺皇,鲜
凤爪排骨蒸饭,咸
干炒牛河粉,咸
皮蛋瘦肉粥,咸
香滑海鲜粥,鲜
榴莲酥,鲜
豉汁蒸凤爪,咸
香滑红豆沙,甜
玉米鲜肉肠粉,咸
干炒牛河,咸
蜂蜜厚多士,甜
白灼西生菜,咸
叉烧包,咸
金牌蒜香骨,咸
牛肉蒸肠粉,咸
蒜香蒸排骨,咸
鲜滑海鲜粥,鲜
云吞面,咸
蛋挞,甜
红豆双皮奶,甜
鲍丝海皇饺,鲜
冰火菠萝油,甜
鲜虾蒸烧麦,鲜
生滚牛肉粥,鲜
鸡蛋炒粉,咸
豉汁蒸毛肚,鲜
香酥排骨,咸
白灼油麦菜,咸
金jin牌猪颈肉,咸
金牌大粥,甜
黄金糕,甜
海皇豆腐煲,鲜
鲜虾肉云吞,甜
冰火菠萝包,甜
白灼菜心,咸
叉烧蒸肠粉,咸
黑胡椒新西兰牛仔骨,咸
茶树菇炒牛肉,咸
蟹籽烧卖,鲜
咸鱼茄子煲,咸
海鲜炒饭,鲜
茶树菇牛柳,咸
香菇肉煎饼,咸
韭黄鲜虾肠粉,鲜
排骨汤河粉,咸
腊味炒饭,咸
三杯鸡,咸
营养核桃包,甜
鸡爪子,咸
咸鸡粥,咸
招牌砂锅神仙鸡,咸
?咖喱大花虾?,鲜
油条,咸
芋儿牛肉,甜
家烧东海三鲜,鲜
八珍豆腐煲,咸
招牌杏仁板栗南瓜,甜
招牌湖南味的擂辣椒烧海参,辣
杨枝甘露,甜
鱼籽酱拌茭白,咸
重庆美蛙仔,辣
石锅八宝豆腐,咸
布丁,甜
猪蹄煲,咸
玫瑰五谷包,甜
?避风塘螃蟹?,鲜
角瓜肉包子,咸
黄金葱烧猪手,咸
拾味拌菜,咸
紫薯流沙包,甜
栗子鹅肝,咸
烧焦芝士蛋糕,甜
炸烹大花虾,鲜
鱼子酱小葱豆腐包,甜
葱烧深海碟鱼头,鲜
锅包肉,咸
牛肉粒,咸
意大利黑醋小猪肉,酸
招牌豆腐,咸
潮州生卤小赤贝,鲜
山楂酥皮叉烧包,酸
避风塘炒蟹,鲜
黑松露鲍鱼焖饭,鲜
c潮州炸稞肉,咸
招牌冰城头条配卡露伽鱼籽,甜
三门膏蟹炒年糕,鲜
财记一品煲,鲜
口水鸡,咸
枣泥定糕,甜
手工自制酸奶,酸
?招牌深海碟鱼头?,鲜
汁水牛腩,咸
樱桃鹅肝,甜
酸萝卜炒牛肉,酸
天鹅酥,甜
吐司面包炸鲜奶,甜
小炒口味肥肠,咸
凉拌干丝,咸
水煮牛肉,咸
拾味六味煎饼,咸
咖喱鱼蛋,鲜
滑蛋虾仁饭,鲜
茶档丝袜奶茶,甜
招牌菠萝包,甜
冻柠茶,甜
经典餐蛋公仔面,咸
原味双皮奶,甜
十三三宝饭,咸
郊外油菜,咸
冰火菠萝油,甜
脆皮烧鸭饭,咸
手打牛筋丸,咸
金汤花椒鸡捞饭,咸
漏奶华,甜
蜜汁叉烧,甜
XO酱味捞丁面,咸
白灼西生菜,咸
芋泥西多士,甜
柠檬红茶,甜
熊样柠茶,甜
招牌辣鱼蛋,辣
虾皇饺,鲜
红豆双皮奶,甜
平民鱼翅捞饭,鲜
豉椒凤爪,咸
鸳鸯奶茶,甜
古法猪颈肉烦,咸
惊喜鲍汁鱼饭,鲜
熊样奶茶,甜
招牌双拼饭,咸
牛杂,咸
深海墨鱼丸,鲜
双拼烧腊,咸
豉油鸡饭,咸
嗱喳咖喱汤,辣
豉汁凤爪排骨蒸饭,咸
乌金流沙包,甜
澳门鸡排包,咸
虾饺拼盘,鲜
脆皮烧鸭,咸
港式鸳鸯,咸
街头碗仔翅,咸
花胶鸡汤,咸
澳门猪扒包,咸
鸡蛋仔原味,咸
玫瑰汁豉油鸡,咸
原味蛋挞,甜
蜜汁叉烧饭,甜
番茄肉酱饭,酸
杨枝甘露,甜
冰草,甜
牛排锅,鲜
丸子拼,咸
米粉,咸
菌拼,鲜
猪肚鸡锅,咸
竹笋,鲜
萝卜,鲜
黄金蛋饺,咸
黄金鱼丸,鲜
生肠,鲜
牛肉丸,咸
油麦菜,鲜
香辣全腰,辣
例汤,咸
白灼菜心,咸
麻辣面,辣
白切鸡,咸
蘸料,咸
黄喉,鲜
黑鱼片,鲜
花胶鸡煲,咸
虾滑,鲜
特色鱼腐,咸
佛跳墙煲,咸
招牌黄金泡饭,咸
鲜虾蟹子云吞,鲜
藜麦蔬菜沙拉,甜
手打牛肉丸,咸
杂菜拼盘,鲜
冻柠乐,甜
芝士丸,甜
招牌双骨煲,鲜
冻奶茶,甜
鷄毛菜,鲜
特色鸡脚脆骨煲,咸
手打虾丸,鲜
牛鞭甲鱼甲鱼煲,鲜
澳门海鲜煲,鲜
雪龙牛上脑,鲜
醉蟹钳,鲜
财源广进,咸
招牌鸽吞翅,咸
捞汁蜇头,鲜
冻柠茶,甜
双皮奶,甜
芝士虾丸子,鲜
到店自取汤佛跳墙煲,咸
金菇菜,鲜
雪花牛板腱,鲜
澳洲肥牛,鲜
餐前果盘,甜
树记响铃卷,甜
澳洲牛上脑,鲜
镇三宝,咸
墨鱼肠,鲜
果蔬黎麦沙拉,甜
凉拌花蚬,鲜
餐后甜品,甜
霜降牛肉,鲜
鲍鱼金镶银炒饭,鲜
特级肩胛排骨,咸
咸柠七,甜
娃娃菜,鲜
芝士脆皮肠,咸
蜂巢冻豆腐,甜
安格斯三角肥牛,鲜
果蔬梨麦沙拉,甜
有机菜花拌贝肉,鲜
冻鸳鸯,甜
干豆腐,鲜
椰果,甜
优格爆爆珠,甜
生椰拿铁,甜
招牌芒果味水果捞,甜
珍珠奶茶,甜
葡萄干,甜
白桃乌龙,甜
三果鲜切,甜
原味酸奶水果捞,甜
炭烧酸奶水果捞,甜
拿铁咖啡,甜
原味香蕉捞,甜
招牌草莓味水果捞,甜
布丁奶茶,甜
蓝莓爆爆珠,甜
蓝山咖啡,甜
奥利奥碎,甜
芒果爆爆珠,甜
赫拉口味手工酸奶,酸
原味手工酸奶,酸
巴旦木,甜
蜜红豆,甜
草莓爆爆珠,甜
手打柠檬智,甜
美极腊味煲仔饭,鲜
啫啫大肠,鲜
古法啫鲍鱼,鲜
清远鸡,咸
啫胜椒麻鸡,辣
啫啫茄子煲,咸
丝袜奶茶,甜
柠檬茶,甜
啫啫黄鳝,鲜
啫啫生肠,鲜
啫啫牛蛙,鲜
啫啫黄喉,鲜
啫啫鲨鱼肚,鲜
芝士啫木瓜,甜
啫牛河,鲜
葱油芦竹笋,咸
虾酱空心菜,甜
紫苏啫西冷牛肉,咸
基围虾,鲜
扬枝甘露,甜
香葱瑶柱煲仔饭,咸
美极啫鸭舌,咸
啫虾酱焗罗马生菜,咸
干炒牛河,咸
阳姜豆豉啫排骨,咸
特色油爆虾,鲜
啫胜干锅鱼头,鲜
芸豆猪手汤,咸
嗜嗜猪肝,咸
拌藕片,咸
黑松露牛甘菌煲仔饭,咸
黑椒汁啫蘑菇,咸
总厨沙拉,甜
白灼菜心,咸
菠萝咕老肉,甜
啫胜酱鸭,咸
蒜烧碟鱼头,鲜
浓汤瑶柱煮丝瓜,咸
香菇滑鸡煲仔饭,鲜
港式青柠茶,甜
蔬菜沙拉,甜
凉拌凤爪,咸
啫啫黑椒牛仔骨,咸
春桃沙拉,甜
啫啫合味竹笋,咸
首创古法啫鲍鱼煲,鲜
砂锅浓汤鸡煲翅,咸
黑松露牛肝菌煲仔饭,咸
嘟嘟鳝鱼,鲜
嘟虾酱焗罗马菜,咸
水晶虾饺皇,鲜
皮蛋瘦肉粥,咸
豉汁蒸凤爪,咸
干炒牛河,咸
番茄牛肉粥,酸
菠萝头奶黄包,甜
招牌海鲜粥,鲜
密制叉烧包,咸
牛肉肠粉,咸
山药百合莲子粥,甜
烧味双拼饭,咸
南瓜蛋黄粥,甜
港式鲜虾云吞面,咸
黑金流沙包,甜
奶黄包,甜
鸡丝粥,咸
山药烧香菇,咸
叉烧肠粉,咸
蜂蜜厚多士,甜
百合山药枸杞砂锅粥,甜
蒜蓉豉油蒸排骨,咸
广式叉烧饭,咸
老上海葱油面,咸
珍粥道煎饺,咸
南瓜燕麦粥,甜
滋补小米砂锅粥,甜
时蔬鸡蛋肠粉,咸
罗汉斋肠粉,咸
澳门烧肉饭,咸
珍粥道秘制小排,咸
豆豉蒸凤爪,咸
果仁菠菜,咸
港式榴莲酥,甜
海鲜宝宝粥,鲜
红豆百合莲藕粥,甜
鸡爪子,咸
橄榄肉末四季豆,咸
砂锅铁棍山药,咸
卤味拼盘,咸
糊塌子,咸
车田豆腐,咸
老坛冬菜春笋,咸
竹笋干焖红烧肉,咸
广东烧腊三拼,咸
深井烧鹅皇,咸
民国美玲粥,甜
白灼菜心,咸
广式烧鸭饭,咸
牛肉圆葱锅贴,咸
薏米红豆冰粥,甜
避风塘虾饺皇,鲜
飘香榴莲酥,甜
干炒牛河,咸
蜜汁叉烧,甜
红豆沙,甜
椒盐鸭下巴,咸
肠粉,咸
广式深井烧鹅,咸
优质咖喱虾,鲜
豉汁蒸凤爪,咸
琵琶鸭,咸
虾饺皇,鲜
云吞汤面,咸
铁板锡纸鲈鱼,鲜
清远白切鸡（广东清远鲜鸡）,咸
沸腾水煮鱼,辣
豉汁蒸排骨,咸
排骨煲仔饭,咸
重庆酸菜鱼,酸
葡国咖喱鸡,咸
肉碎四角豆,咸
皮蛋瘦肉粥,咸
港式奶茶,甜
金牌蒜香骨,咸
花生冰沙,甜
白灼西生菜,咸
卤水拼盘,咸
腊味煲仔饭,咸
葡国咖喱焗时蔬,辣
白灼广东菜心,咸
生滚蟹粥,鲜
葡国咖喱海鲜焗饭,辣
豉油皇银芽炒面,咸
水煮肉片,辣
三杯鸡,咸
椒盐九肚鱼,鲜
烧鸭叉烧饭,咸
石锅蟹粉豆腐,鲜
桂花糖藕,甜
红豆汤圆,甜
红豆沙 热,甜
韭王鲜虾肠,鲜
招牌牛腩炒饭,咸
蔬菜粥,咸
净云吞,咸
蟹子烧卖,鲜
港式烧味拼盘,咸
冰镇芥兰,咸
白灼芥蓝,咸
自制酸梅汁,酸
鹅肉叉烧饭套餐,咸
卤味三拼,咸
鹅肉拼鸭腿饭,咸
白斩鸡套餐,咸
潮汕小菜,咸
金奖三宝饭,咸
卤味花生拼豆腐,咸
菜花,咸
白萝卜,鲜
可乐,甜
海苔,鲜
巨形狮头鹅翅,咸
招牌黑叉烧,咸
鹅肉烧鸭,咸
麻香甘蓝菜,咸
卤香鸡腿饭,咸
卤香鹅脖,咸
西瓜汁,甜
花椒,辣
养生茶,甜
麻椒,辣
腊肉,咸
香菇,鲜
鱼肉丸,咸
辣白菜,辣
美年达,甜
鹅掌,咸
南瓜,鲜
排骨,咸
卤鸡蛋,咸
格瓦斯,辣
椰汁,甜
鸡脖,咸
西红柿,酸
菠菜,鲜
葡萄汁,甜
冬瓜,鲜
芝麻,咸
龙虾丸,鲜
牛肉丸,咸
脉动,甜
辣椒,辣
芹菜,鲜
胡萝卜,鲜
茼蒿,鲜
腊肠,咸
红牛,甜
橙汁,甜
雪碧,甜
鸭肠,鲜
水晶鲜虾饺,鲜
干炒牛河,咸
鸡蛋肠粉,咸
红豆沙,甜
蜜汁叉烧肠粉,甜
皮蛋瘦肉粥,咸
海鲜粥,鲜
紫金蒸凤爪,咸
菠萝包,甜
蛋挞,甜
西米露,甜
榴莲酥,甜
蒜香蒸排骨,咸
蚝油叉烧包,咸
白灼菜心,咸
生菜猪肝粥,咸
香菇肉片肠粉,咸
白灼西生菜,咸
蜂蜜柚子茶,甜
芜茜牛肉粥,咸
叉烧排骨,咸
韭皇鲜虾肠,鲜
豉汁凤爪,咸
香酥菠萝包,甜
牛肉炒米粉,咸
奶黄包,甜
姜汁撞奶,甜
红豆双皮奶,甜
黄金糕,甜
百香果蜜茶,甜
发财鱼片粥,鲜
红豆布丁奶茶,甜
蔬菜粥,咸
暖身养生粥,咸
芜茜牛肉肠粉,咸
口水鸡,咸
百合南瓜粥,甜
港式鲜虾炒饭,鲜
葡式蛋挞,甜
自制酸梅汁,酸
木瓜椰子西米露,甜
矿泉水,鲜
娃娃菜,鲜
肉馅小笼包,咸
香菇菜心粥,咸
腊味荷兰豆,咸
小煎饺,咸
灌汤小笼包,咸
鲜虾肠粉,鲜
酸菜馅水饺,酸
?黑椒鸭饭?,咸
龙骨养生汤,咸
潮汕小菜,咸
鹅肉拼鸭饭,咸
?狮头鹅黑叉烧拼?,咸
招牌黑叉烧,咸
白萝卜,鲜 
冰杨梅,甜
青岛纯生,辣
胡萝卜,咸
潮汕牛肉丸,咸
椰树椰汁,甜
白斩鸡,咸
粥,鲜
香瓜,甜
鸡丸,咸
圣女果,酸
南瓜,甜
笨鸡蛋,鲜
鹅骨架,咸
茼蒿,鲜
奶茶,甜
格瓦斯,辣
百事可乐,甜
素菜黄瓜,鲜
千岛酱料,咸
番茄沙司,酸
芹菜,鲜
苦花生,咸
溏心蛋,咸
腊八蒜,咸
菠菜,鲜
青梅,甜
冰红茶,甜
芝士,甜
番茄,酸
桔子汁,甜
秘制黑鸭,咸
芥末,辣
冰糖雪梨,甜
招牌卤鸡,咸
原汁麦,鲜
蔬菜沙拉,甜
秘制卤鹅,咸
油菜,鲜
?金奖狮头鹅饭?,咸
?白斩鸡烤鸭饭?,咸
?黯然销魂黑叉烧饭?,咸
特色手撕鸡饭,咸
猪脚饭,咸
虾籽鲜虾云吞面,鲜
龍记烧味拼盘,咸
美极干炒牛河粉,咸
杨枝甘露,甜
豉汁蒸凤爪,咸
金牌奶茶,甜
柠檬茶,甜
咖喱鱼蛋,辣
草莓果酱西多士,甜
深井烧鹅,咸
榴莲酥,甜
法式西多士,甜
虾饺皇,鲜
蜜汁叉烧,甜
流沙包,甜
烧鸭饭,咸
核桃包,甜
卤味拼盘,咸
龙记四宝饭,咸
黯然销魂饭,咸
红豆沙,甜
富贵黄金虾,鲜
鲍鱼鸡煲,鲜
白切鸡,咸
菠萝焗饭,甜
皮蛋瘦肉粥,咸
港式鱼香茄子煲,鲜
滑蛋虾仁,鲜
每日例汤,咸
菠萝咕咾肉,甜
咖喱牛腩饭,辣
港式鸳鸯,甜
椒盐无骨鱼,咸
虾酱啫啫通菜,咸
黑椒牛柳,咸
鲜什果凉粉,甜
白灼芥蓝,咸
西芹腰果炒百合,咸
白灼菜心,咸
漏奶画,甜
冰糖椰汁桃胶,甜
叉烧饭,咸
烤鸭,咸
香妃切鸡,咸
鸡蛋肉松烩时蔬,咸
扬州炒饭,咸
椒盐红鱿,鲜
吉列猪扒拼薯条,咸
檀岛咖啡,甜
虾粥,鲜
吉祥卤三宝,咸
烤鸭饭,咸
卤味鸡腿饭,咸
潮汕小菜,咸
金奖鹅肉黑叉烧饭,咸
龙骨养生汤,咸
炝土豆丝,咸
鹅肉拼烤鸭饭,咸
潮汕鹅肝肠,咸
黑椒烧鸭,咸
辣酱,辣
狮头鹅拼肘花,咸
招牌酱香鸭饭,咸
麻辣瓜条,辣
酸辣海带根,辣
巨形狮头鹅翅,咸
可乐,甜
卤汁娃娃菜,咸
尊享丝袜手工奶茶,甜
狮头鹅肉拼肘花饭,咸
珍珍荔枝,甜
卤味鸭红,咸
卤鹅拼盘宝,咸
金钱肚拼肥肠饭,咸
卤味鹅头,咸
卤狮头鹅肉,咸
卤鹅胗,咸
卤味猪手,咸
裙带菜,咸
至尊拼盘,咸
卤干豆腐丝,咸
卤味金钱肚拼肥肠,咸
潮汕卤肉饭,咸
金奖狮头鹅肉饭,咸
卤味香鹅脖,咸
金奖鹅肉拼肥肠饭,咸
招牌黑叉烧,咸
卤味肘花,咸
白切鸡,咸
烤鸭拼蜜汁鸭,甜
卤味鹅肉拼鹅胗饭,咸
潮汕香烤鸭,咸
潮汕拌饭酱,咸
卤味花生拼豆腐,咸
隆江猪脚饭,咸
凑单牛肉丸,咸
招牌蜜汁鸭,甜
龙骨汤,鲜
黯然销魂黑叉烧饭,咸
卤香鸡腿,咸
菠萝包,甜
蜂蜜厚多士,甜
水煮草鱼,鲜
腊味煲仔饭,咸
顶级咖喱虾,辣
瓦罐三杯鸡,咸
秘制鸭下巴,咸
毛血旺,辣
蜜汁排骨,甜
小资虾饺皇,鲜
泰国榴莲酥,甜
松子鲈鱼,鲜
小资美容蹄,咸
干炒牛河,咸
花生冰沙,甜
四季豆,咸
锅包虾,鲜
咖喱海鲜焗饭,鲜
黑椒牛柳,咸
冰火菠萝油,甜
豆腐,鲜
太太玻璃烧鸭,咸
烧味拼盘,咸
米饭,鲜
新鲜水果茶,甜
特色纸包翅,咸
生嗜系列,鲜
重庆毛血旺,辣
台湾卤肉,咸
菠萝海鲜焗饭,甜
金枪鱼沙拉,甜
热港式奶茶,甜
满园春色,甜
生煎多宝鱼,鲜
萝卜牛腩煲,鲜
小资拌菜,咸
榴莲芒果披萨,甜
啫啫鲜排骨,鲜
香酥荔浦芋芯,甜
小资馋嘴蛙,辣
小资巧克力巴菲,甜
招牌煲仔饭,咸
红豆沙,甜
烧汁杏鲍菇,咸
鸭头,咸
火爆大头菜,咸
菠萝海鲜炒饭,甜
咸鱼茄子煲,咸
烧腊拼盘,咸
浓汤大骨,咸
招牌牛肉饭,咸
芝士竹仑小火锅,咸
关东煮,咸
照烧鸡排饭,咸
辣白菜猪肉饭,辣
鸡蛋羹,咸
吉味双拼饭小菜套餐,咸
芝士竹轮锅,咸
咖喱什锦火锅,辣
金枪鱼土豆泥,鲜
魔芋结,鲜
合茶碗蒸,咸
香菇猪肉丸,咸
可乐,甜
鱼香肉丝饭,咸
炙烤牛肉饭,咸
辣白菜猪扒饭,辣
红烧小丸子饭,咸
鸡蛋糕,甜
肥牛片,鲜
照烧鸡肉饭,咸
板烧猪肉饭,咸
柠檬茶,甜
串点,咸
辣白菜双拼饭,辣
摇滚沙拉,甜
魔芋丝,鲜
酸菜猪肉饭,酸
竹轮火锅,咸
墨玉拉面,咸
孜然烧肉饭,咸
特切牛肉,咸
蔬菜牛肉饭,咸
土豆片,鲜
汤泡饭,咸
水果玉米,甜
鸡排猪肉双拼,咸
宫保鸡丁饭,咸
紫菜汤,咸
卤肉饭,咸
酸汤肥牛火锅,酸
咖喱牛肉饭小菜套餐,辣
酸汤肥牛饭,酸
海带结,鲜
脆骨肉丸,咸
千叶豆腐,咸
蟹子丸,鲜
寿喜烧,咸
抹茶红豆大福,甜
炙火牛鸡双享饭,咸
烤乳鸽,咸
脆米石锅海鲜羹,鲜
天鹅酥,甜
烤乳猪,咸
金丝虾球,鲜
中山妙玲乳鸽,咸
佛跳墙,咸
酸汤鱼,酸
古井烧鹅,咸
虾酱焗罗马生菜,咸
海鲜豆腐煲,鲜
煲仔饭,咸
田园风光,咸
粤厨海皇汤,咸
中山妙龄乳鸽,咸
杨枝甘露,甜
清炒广东菜心,咸
餐后水果,甜
石斑鱼,鲜
荷叶翅,咸
龙虾球,鲜
蛋挞,甜
潮汕狮头鹅,咸
餐前小菜,咸
海胆水饺,鲜
地瓜卷,甜
松鼠桂鱼,酸
聚宝盆,咸
脆米石锅海鲜梗,鲜
红焖甲鱼,咸
头抽炒牛河,咸
糯米鸡,咸
广式鲜虾潮汕砂锅粥,鲜
豉油蒸排骨,咸
干炒牛河,咸
简思源矿泉水,鲜
咖喱海鲜汇,鲜
石锅新西兰黑椒牛仔骨,咸
金蒜蒸秋葵,咸
叉烧滑蛋,咸
咖喱牛腩,辣
鲍鱼汁捞饭,鲜
清蒸东星斑,鲜
咕咾肉,咸
卤味拼盘,咸
天鹅榴莲酥,咸
象拔蚌刺身,鲜
果盘,甜
猪颈肉,咸
卤水拼盘,咸
三鲜水饺,鲜
麻酱拉皮,咸
黄瓜鲜虾水饺,鲜
炝土豆丝,咸
黄瓜鲜虾,鲜
酱骨架,咸
酸菜猪肉水饺,酸
松仁玉米水饺,甜
茴香猪肉水饺,咸
角瓜鸡蛋水饺,咸
锅包牛肉,鲜
酥鲫鱼,鲜
西芹猪肉饺子,咸
夫妻肺片,辣
鲅鱼水饺,鲜
烤鱼,鲜
拌干豆腐丝,咸
浇汁千叶豆腐,咸
芹菜猪肉煎饺,咸
三鲜馅,鲜
木耳拌牛肉,咸
白菜猪肉,咸
炝花生米,咸
鸡汤干豆腐丝,咸
软炸虾仁,鲜
老味烧鸡,咸
手撕鸡,咸
五香牛腱,咸
芹菜猪肉馅饺子,咸
蜜汁叉烧,甜
葫芦瓜蛋饺,咸
韭菜鸡蛋水饺,咸
小炒笋衣,咸
松花鸡腿,咸
蓝莓山药,甜
格瓦斯,辣
葱油白菜,咸
白菜煎饺,咸
西芹煎饺,咸
蔬菜沙拉,甜
煎饺牛肉,咸
脆皮大肠,咸
水饺汤,咸
饺子王饺子,咸
肘子肉,咸
烤猪颈肉,咸
猪蹄,咸
拌海带丝,咸
芥末黄瓜肚丝,咸
哈啤特制超干,咸
经典腊味皇煲仔饭,鲜
牛柳卧蛋煲仔饭,咸
双拼肠咸蛋黄煲仔饭,咸
腊肠拼海鸭蛋黄煲仔饭,咸
红烧肉煲仔饭,咸
腊肠皇煲仔饭,咸
烧鸭煲仔饭,咸
手工秘制开胃酱,咸
紫菜蛋花汤,咸
烧腊三宝煲仔饭,咸
肥叉煲仔饭,咸
红苹果软饮,甜
特价广式烧鸭,咸
藤椒肥牛金菇煲仔饭,辣
白切鸡,咸
豉油鸡,咸
豉油鸡煲仔饭,咸
藤椒海带丝,辣
小煲原味双皮奶,甜
冰糖龟苓膏,甜
红豆双皮奶,甜
百威啤酒,辣
康师傅冰红茶,甜
康师傅绿茶,甜
荔枝珍珍饮料,甜
红苹果饮料,甜
菠菜蛋花汤,咸
番茄蛋花汤,酸
香芹蛋花汤,咸
玉米蛋花汤,咸
白灼菜心,咸
香薰豆腐皮,咸
田园蔬菜沙拉,甜
白灼娃娃菜,咸
妈拌腐竹,咸
白灼西生菜,咸
白灼西兰花,咸
口水瓜条,咸
花芥辣拌木耳,辣
老板秘制开胃酱（可加饭中！辣）,咸
素什锦煲仔饭,咸
辣鸭腿煲仔饭,咸
嗨辣鸡杂煲仔饭,辣
猪柳窝蛋煲仔饭,咸
黑椒猪柳煲仔饭,咸
开胃酱排骨煲仔饭,咸
奥尔良滑鸡煲仔饭,咸
咖喱鸡煲仔饭,辣
香菇滑鸡煲仔饭,咸
黑椒牛柳煲仔饭,咸
麻婆豆腐和牛波士顿,咸
极品佛跳墙,咸
卤澄海狮头老鹅头,咸
谷饲香茅牛排,咸
百合,甜
红烧乳鸽,咸
香辣雁腿,辣
咸扇骨浓汤山药棍煲,咸
潮汕卤味拼盘,咸
萝卜牛腩煲,咸
雷椒金蛋,咸
南国一品红烧肉,咸
叉烧包,咸
浓汤萝卜丝煮墨鱼丸煲,鲜
清炒西兰苔,咸
潮式烤咸虾,咸
一品煲,鲜
顶汤蟹肉黄焖翅,鲜
小炒黄牛肉,咸
白玉螺肉,鲜
发财肥肠辣子鸡,辣
XO酱爆银鳕鱼,鲜
白玉菇炒帝王蟹肉,鲜
金汤小米扣辽参,鲜
龙豆桃仁,甜
卤水拼盘,咸
鲍鱼炖土豆,鲜
砂锅荔浦芋头,甜
杨枝甘露,甜
酸辣醋椒猪手,辣
啫啫罗马生菜,鲜
渔人小炒,咸
野味焗鲜鲍,鲜
双葱雪花牛肉料,鲜
金汤小米扣海参,鲜
堂煎日本神户牛肉,鲜
波士顿龙虾,鲜
潮汕菜甫炒五花肉,咸
红烧大勾翅,咸
干煸四季豆煎法国鹅肝,咸
油醋汁爽拌香芹,酸
潮式生腌冬蟹,鲜
豆腐白菜汤,咸
小青柑汤,甜
小青柑,甜
擂椒金蛋,咸
响螺炖花胶汤,咸
潮汕炸粿肉,咸
精品黑胡椒炒膏蟹,鲜
咸香鸡,咸
双皮奶,甜
黑松露捞乌冬面,咸
招牌松茸响螺汤,鲜
一口和牛酥（三件）,甜
冰花木耳炖雪梨,甜
碧绿藤椒千金菜,辣
蛋黄焗虾仁,鲜
堂灼龙虾汤鲜鲍,鲜
沙姜捞拌云蹄,咸
芦笋炒鲜百合,咸
咕咾肉,咸
8甜头辽参,甜
花胶肚凤城手拆东海黄鱼羹,咸
凤城花胶手拆黄鱼羹,鲜
蜜汁黑豚肉叉烧,甜
龙江雪花和牛双重奏,鲜
海胆豆腐,鲜
招牌炒饭,咸
清蒸黄鱼,鲜
猪蹄冻,咸
佛跳墙,咸
黑松露山药捞秋田面,咸
举个栗子,甜
鱼籽酱贵妃冰鲍鱼,鲜
乳鸽,咸
爆炒豆苗,咸
沙姜煎焗清远鸡,咸
葱油海螺片,鲜
东星斑,鲜
片皮鸭,咸
江南酱香肴肉,咸
椿苗巧拌生桃仁,咸
传统扒羊肉,鲜
手撕拌菜,咸
干炸肉段,咸
熘羊肝,咸
海带丝,咸
锅包肉,咸
宫保鸡丁,咸
油炸花生米,咸
扒牛肉条,咸
炝土豆丝,咸
干炸鲜蘑,鲜
韭菜鸡蛋盖饭,咸
熘肚领,咸
芥末肚丝,辣
剁椒盖饭狮子头,辣
炝干豆腐丝,咸
小麦王啤酒,辣
老板榨菜,咸
麻辣羊杂锅,辣
康师傅水,鲜
康师傅红茶,甜
油焖尖椒,辣
木耳白菜,咸
一锅出香锅,咸
亲亲肠,咸
芹菜花生米,咸
腱子肉拍黄瓜,咸
康师傅绿茶,甜
香甜玉米粒,甜
豆芽炒粉,咸
羊肉麻辣香锅,辣
羊汤,鲜
辣炒板肠,辣
烧卖,咸
二米饭,鲜
香锅全家福,咸
老虎菜,辣
馅饼,咸
麻辣香锅,辣
蟹黄排,鲜
鸡肉香锅,咸
金针蘑,鲜
鱼丸,鲜
哈尔滨啤酒,辣
树椒土豆丝,辣
孜然羊肉,咸
酱炒鸡蛋,咸
酸菜水晶粉,酸
青虾,鲜
油麦菜,鲜
柠檬茶,甜
乐记港式奶茶,甜
招牌三宝饭,咸
卤水豆腐,咸
烧腊拼盘,咸
乐记澳门烧肉,咸
蛋黄流沙包,甜
卤水拼盘,咸
烧味双拼饭,咸
白切鸡,咸
乐记虾饺皇,鲜
脆皮烧鸭饭,咸
滑蛋叉烧饭,咸
叉烧排骨饭,咸
白灼西生菜,咸
烧鹅,咸
蜜汁叉烧饭,甜
豉油蒸鸡爪,咸
五花肉,咸
叉烧排骨,咸
蒸排骨,咸
脆皮烧鸭,咸
牛肉丸,咸
蜜汁叉烧,甜
烧肉烧鸭饭,咸
客家香鸡饭,咸
西兰花,咸
咸香鸡,咸
卤水鸭掌翅,咸
姜蓉酱,甜
奶黄流沙包,甜
核桃包,甜
米饭,鲜
萝卜,咸
白灼菜心,咸
乐记烧味三拼,咸
蜜汁烧排骨,甜
虎邦辣酱,辣
卤蛋,咸
酸梅酱,酸
脆皮烤鸭,咸
卤水素拼,咸
叉烧拼烧鸭饭,咸
土豆丝,咸
梅子酱,甜
白灼西生菜,咸
脆皮烤鸭饭,咸
白灼菜心,咸
烧味双拼例,咸
烧味三宝饭,咸
白切鸡饭,咸
叉烧拼切鸡饭,咸
杨枝甘露,甜
烧腊小四拼,咸
清远白切鸡,咸
蜜汁叉烧,甜
广式烧鸭汤粉面,咸
深井吊烧鹅,咸
